system,question_id,question_type,label,sentence,cited,best_entailment,best_contradiction,supporting_chunk
S3_corrective_rag,V2Q079,factual,unsupported,The retrieved evidence does not adequately support a complete answer: 100% of the claims in the draft answer could not be verified against the retrieved evidence.,,0.0142,0.0057,UOL_student_conduct2.pdf_p2_c1
S3_corrective_rag,V2Q079,factual,unsupported,"Please consult the relevant policy document directly, or contact Student Services for authoritative guidance.",,0.0142,0.0034,UOL_student_conduct2.pdf_p2_c1
S3_corrective_rag,V2Q080,paraphrased,supported_uncited,The protection against maternity discrimination in the non-work context applies for 26 weeks after giving birth,,0.9938,0.1071,UOL_diversity-equality-opportunity-policy.pdf_p14_c3
S3_corrective_rag,V2Q081,factual,contradicted,I cannot answer this question reliably from the available University documents.,,0.0991,0.7729,UOL_diversity-equality-opportunity-policy.pdf_p11_c1
S3_corrective_rag,V2Q081,factual,unsupported,The retrieved evidence does not adequately support a complete answer: 50% of the claims in the draft answer could not be verified against the retrieved evidence.,,0.0216,0.0066,UOL_diversity-equality-opportunity-policy.pdf_p4_c1
S3_corrective_rag,V2Q081,factual,unsupported,"Please consult the relevant policy document directly, or contact Student Services for authoritative guidance.",,0.1747,0.0316,UOL_diversity-equality-opportunity-policy.pdf_p4_c1
S3_corrective_rag,V2Q082,paraphrased,unsupported,I cannot answer this question reliably from the available University documents.,,0.1019,0.4631,UOL_undergraduate_handbook.pdf_p42_c10
S3_corrective_rag,V2Q082,paraphrased,unsupported,The retrieved evidence does not adequately support a complete answer: 100% of the claims in the draft answer could not be verified against the retrieved evidence.,,0.0091,0.4267,UOL_postgraduate_handbook.pdf_p38_c10
S3_corrective_rag,V2Q082,paraphrased,contradicted,"Please consult the relevant policy document directly, or contact Student Services for authoritative guidance.",,0.0922,0.5696,UOL_postgraduate_handbook.pdf_p38_c10
S3_corrective_rag,V2Q083,multi_document_comparison,unsupported,I cannot answer this question reliably from the available University documents.,,0.1487,0.1884,UOL_postgraduate_handbook.pdf_p13_c9
S3_corrective_rag,V2Q083,multi_document_comparison,unsupported,The retrieved evidence does not adequately support a complete answer: no retrieved passage passed the relevance threshold.,,0.2056,0.1244,UOL_postgraduate_handbook.pdf_p13_c9
S3_corrective_rag,V2Q083,multi_document_comparison,unsupported,"Please consult the relevant policy document directly, or contact Student Services for authoritative guidance.",,0.2045,0.0642,UOL_postgraduate_handbook.pdf_p13_c9
S3_corrective_rag,V2Q084,multi_document_comparison,unsupported,I cannot answer this question reliably from the available University documents.,,0.4726,0.0644,UOL_postgraduate_handbook.pdf_p14_c1
S3_corrective_rag,V2Q084,multi_document_comparison,unsupported,The retrieved evidence does not adequately support a complete answer: 100% of the claims in the draft answer could not be verified against the retrieved evidence.,,0.0609,0.0438,UOL_postgraduate_handbook.pdf_p14_c7
S3_corrective_rag,V2Q084,multi_document_comparison,unsupported,"Please consult the relevant policy document directly, or contact Student Services for authoritative guidance.",,0.205,0.4796,UOL_postgraduate_handbook.pdf_p14_c7
S3_corrective_rag,V2Q085,multi_document_comparison,contradicted,I cannot answer this question reliably from the available University documents.,,0.1876,0.619,UOL_postgraduate_handbook.pdf_p24_c10
S3_corrective_rag,V2Q085,multi_document_comparison,contradicted,The retrieved evidence does not adequately support a complete answer: 3 claim(s) in the draft answer were contradicted by the retrieved evidence.,,0.5696,0.7135,UOL_postgraduate_handbook.pdf_p24_c2
S3_corrective_rag,V2Q085,multi_document_comparison,contradicted,"Please consult the relevant policy document directly, or contact Student Services for authoritative guidance.",,0.5291,0.8566,UOL_postgraduate_handbook.pdf_p24_c10
S3_corrective_rag,V2Q086,multi_document_comparison,unsupported,I cannot answer this question reliably from the available University documents.,,0.2385,0.2042,UOL_postgraduate_handbook.pdf_p37_c10
S3_corrective_rag,V2Q086,multi_document_comparison,unsupported,The retrieved evidence does not adequately support a complete answer: 67% of the claims in the draft answer could not be verified against the retrieved evidence.,,0.0587,0.0316,UOL_postgraduate_handbook.pdf_p37_c10
S3_corrective_rag,V2Q086,multi_document_comparison,unsupported,"Please consult the relevant policy document directly, or contact Student Services for authoritative guidance.",,0.2479,0.3178,UOL_postgraduate_handbook.pdf_p37_c10
S3_corrective_rag,V2Q087,multi_document_comparison,unsupported,I cannot answer this question reliably from the available University documents.,,0.3322,0.3942,UOL_UKVI_complience.pdf_p8_c5
S3_corrective_rag,V2Q087,multi_document_comparison,unsupported,The retrieved evidence does not adequately support a complete answer: 1 claim(s) in the draft answer were contradicted by the retrieved evidence.,,0.2294,0.0075,UOL_UKVI_complience.pdf_p10_c2
S3_corrective_rag,V2Q087,multi_document_comparison,unsupported,"Please consult the relevant policy document directly, or contact Student Services for authoritative guidance.",,0.0517,0.0127,UOL_UKVI_complience.pdf_p3_c3
S3_corrective_rag,V2Q088,multi_document_comparison,unsupported,I cannot answer this question reliably from the available University documents.,,0.3643,0.1216,"UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p4_c1"
S3_corrective_rag,V2Q088,multi_document_comparison,unsupported,The retrieved evidence does not adequately support a complete answer: 3 claim(s) in the draft answer were contradicted by the retrieved evidence.,,0.1871,0.272,UOL_UKVI_complience.pdf_p10_c3
S3_corrective_rag,V2Q088,multi_document_comparison,contradicted,"Please consult the relevant policy document directly, or contact Student Services for authoritative guidance.",,0.0331,0.9544,"UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p4_c3"
S3_corrective_rag,V2Q089,multi_document_comparison,supported,The UKVI compliance policy states that Student Route visa holders engaged in an approved period of study abroad as an integral part of their programme are permitted to remain on their existing Student Route visa and will continue to be sponsored.,4,0.9903,0.998,UOL_UKVI_complience.pdf_p10_c1
S3_corrective_rag,V2Q089,multi_document_comparison,supported,This indicates that sponsorship during an approved study abroad period is maintained under the existing arrangement.,4,0.9957,0.9829,UOL_UKVI_complience.pdf_p10_c1
S3_corrective_rag,V2Q089,multi_document_comparison,supported,"Evidence further clarifies that resuming study after such a period requires a new CAS, but this does not affect the sponsorship during the approved period itself.",5,0.513,0.0426,UOL_UKVI_complience.pdf_p8_c1
S3_corrective_rag,V2Q089,multi_document_comparison,supported_uncited,"There is no mention of a separate ""visa-holder guide"" in the provided evidence, so the answer is based solely on the UKVI compliance policy.",,0.806,0.1687,UOL_UKVI_complience.pdf_p11_c1
S3_corrective_rag,V2Q090,multi_document_comparison,supported_uncited,The University's document-checking responsibilities for Student Route students are described as follows: 1.,,0.879,0.3174,UOL_UKVI_complience.pdf_p3_c1
S3_corrective_rag,V2Q090,multi_document_comparison,supported,Students must submit evidence of their Student Route visa application to Student Life upon submission inside the UK to prove legal residence.,3,0.9989,0.0494,UOL_UKVI_complience.pdf_p9_c1
S3_corrective_rag,V2Q090,multi_document_comparison,unsupported,The University is required to check and ensure that all necessary immigration and qualification documentation is provided to meet compliance obligations.,4,0.4745,0.2449,UOL_UKVI_complience.pdf_p9_c1
S3_corrective_rag,V2Q090,multi_document_comparison,supported,"If students fail to submit acceptable evidence or the University cannot verify compliance within a reasonable timeframe, the University may defer registration, de-register the student, or withdraw sponsorship to protect its licence.",3 4,0.9535,0.022,UOL_UKVI_complience.pdf_p9_c1
S3_corrective_rag,V2Q091,multi_document_comparison,supported_uncited,I cannot answer this question reliably from the available University documents.,,0.735,0.1862,UOL_undergraduate_handbook.pdf_p40_c10
S3_corrective_rag,V2Q091,multi_document_comparison,supported_uncited,The retrieved evidence does not adequately support a complete answer: 1 claim(s) in the draft answer were contradicted by the retrieved evidence.,,0.9144,0.1186,UOL_undergraduate_handbook.pdf_p40_c10
S3_corrective_rag,V2Q091,multi_document_comparison,contradicted,"Please consult the relevant policy document directly, or contact Student Services for authoritative guidance.",,0.6401,0.9628,UOL_postgraduate_handbook.pdf_p36_c10
S3_corrective_rag,V2Q092,multi_document_comparison,unsupported,I cannot answer this question reliably from the available University documents.,,0.4031,0.0838,UOL_student_conduct1.pdf_p4_c4
S3_corrective_rag,V2Q092,multi_document_comparison,unsupported,The retrieved evidence does not adequately support a complete answer: 60% of the claims in the draft answer could not be verified against the retrieved evidence.,,0.0299,0.2583,UOL_undergraduate_handbook.pdf_p39_c1
S3_corrective_rag,V2Q092,multi_document_comparison,contradicted,"Please consult the relevant policy document directly, or contact Student Services for authoritative guidance.",,0.0952,0.8527,UOL_student_conduct1.pdf_p16_c1
S3_corrective_rag,V2Q093,multi_document_synthesis,unsupported,I cannot answer this question reliably from the available University documents.,,0.4031,0.0683,UOL_student_conduct1.pdf_p4_c4
S3_corrective_rag,V2Q093,multi_document_synthesis,supported_uncited,The retrieved evidence does not adequately support a complete answer: 1 claim(s) in the draft answer were contradicted by the retrieved evidence.,,0.7992,0.1178,UOL_student_conduct2.pdf_p5_c1
S3_corrective_rag,V2Q093,multi_document_synthesis,contradicted,"Please consult the relevant policy document directly, or contact Student Services for authoritative guidance.",,0.3956,0.8527,UOL_student_conduct2.pdf_p5_c1
S3_corrective_rag,V2Q094,multi_document_synthesis,supported_uncited,"A complaint involving harassment or sexual misconduct can move into the student-conduct process if it is made by a student against another student, as such cases fall under the Student Conduct Policy",,0.9342,0.1596,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p9_c1"
S3_corrective_rag,V2Q094,multi_document_synthesis,supported,"If the original report is anonymous, the university may still investigate if there is supporting evidence (e.g., CCTV footage or social media posts) or if exceptional circumstances exist (e.g., genuine fear of reprisals), though this is the exception rather",2,0.6692,0.0823,UOL_student_conduct1.pdf_p3_c3
S3_corrective_rag,V2Q095,multi_document_synthesis,unsupported,I cannot answer this question reliably from the available University documents.,,0.3786,0.1186,UOL_student_conduct1.pdf_p11_c1
S3_corrective_rag,V2Q095,multi_document_synthesis,unsupported,The retrieved evidence does not adequately support a complete answer: 2 claim(s) in the draft answer were contradicted by the retrieved evidence.,,0.2533,0.1396,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p9_c1"
S3_corrective_rag,V2Q095,multi_document_synthesis,contradicted,"Please consult the relevant policy document directly, or contact Student Services for authoritative guidance.",,0.1213,0.9628,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p9_c1"
S3_corrective_rag,V2Q097,multi_document_synthesis,supported,"If illness or another unavoidable event is likely to make a student miss an assessment, they should immediately inform their department/school before the examination or assessment takes place, preferably in writing or by email, to request authorization for the absence.",4,0.8846,0.0423,UOL_extenuating_circumstances_policy.pdf_p3_c3
S3_corrective_rag,V2Q097,multi_document_synthesis,supported,"They should also provide acceptable evidence of 'good cause' (e.g., a medical note) for consideration by the Extenuating Circumstances Committee, which may grant a right to re-assessment.",4,0.9308,0.0044,UOL_extenuating_circumstances_policy.pdf_p3_c3
S3_corrective_rag,V2Q097,multi_document_synthesis,supported,"If no independent documentary evidence is available, the student should alert an academic adviser, School teaching support staff, or central support service (e.g., Counselling Service) to document the circumstances, as this may support their case.",5,0.9811,0.0222,UOL_extenuating_circumstances_policy.pdf_p7_c2
S3_corrective_rag,V2Q097,multi_document_synthesis,unsupported,"Additionally, they may apply for an exemption from late penalties for coursework submissions under similar circumstances.",1,0.1474,0.0062,UOL_extenuating_circumstances_policy.pdf_p4_c2
S3_corrective_rag,V2Q099,multi_document_synthesis,supported_uncited,A student with a long-term health condition should prioritize seeking reasonable adjustments through the University’s Disability Advice and Guidance Team rather than interrupting study via repeated extenuating circumstances claims.,,0.9945,0.0324,UOL_extenuating_circumstances_policy.pdf_p5_c4
S3_corrective_rag,V2Q099,multi_document_synthesis,supported,This is because explicitly advises students with ongoing conditions affecting them for six+ months to contact the Disability Team to explore adjustments instead of relying on individual claims.,2,0.885,0.2414,UOL_extenuating_circumstances_policy.pdf_p5_c4
S3_corrective_rag,V2Q099,multi_document_synthesis,supported_uncited,"Additionally, reinforces that long-term conditions already receiving adjustments should not require further claims unless there is a sudden, unforeseeable change (e.g., a flare-up).",3,0.8493,0.0259,UOL_extenuating_circumstances_policy.pdf_p8_c1
S3_corrective_rag,V2Q099,multi_document_synthesis,supported,"Thus, the focus should be on proactive adjustments to avoid disrupting studies, with extenuating circumstances claims reserved for acute, unforeseen changes.",5,0.8712,0.9751,UOL_student_conduct1.pdf_p20_c2
S3_corrective_rag,V2Q100,multi_document_synthesis,supported,"A sponsored student must provide an official sponsor letter or purchase order (on official letter headed paper) from their sponsor to the Accommodation Office, detailing the value, duration of the sponsorship, and the address where the University should send the invoice.",1,0.9064,0.79,"UOL_payment_policy_2026,2027.pdf_p9_c1"
S3_corrective_rag,V2Q100,multi_document_synthesis,supported_uncited,"If they still face financial difficulty, they can seek support from the Accommodation Office (for accommodation-related issues) or the Student Fees and Funding Office (for general payment difficulties), as outlined in the University’s help and support resources.",5,0.836,0.1152,"UOL_payment_policy_2026,2027.pdf_p9_c1"
S3_corrective_rag,V2Q101,multi_document_synthesis,unsupported,I cannot answer this question reliably from the available University documents.,,0.1679,0.1186,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p2_c3"
S3_corrective_rag,V2Q101,multi_document_synthesis,unsupported,The retrieved evidence does not adequately support a complete answer: 100% of the claims in the draft answer could not be verified against the retrieved evidence.,,0.049,0.0468,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p9_c1"
S3_corrective_rag,V2Q101,multi_document_synthesis,unsupported,"Please consult the relevant policy document directly, or contact Student Services for authoritative guidance.",,0.1213,0.2509,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p9_c1"
S3_corrective_rag,V2Q102,multi_document_synthesis,unsupported,I cannot answer this question reliably from the available University documents.,,0.2385,0.0289,UOL_postgraduate_handbook.pdf_p37_c10
S3_corrective_rag,V2Q102,multi_document_synthesis,unsupported,The retrieved evidence does not adequately support a complete answer: 1 claim(s) in the draft answer were contradicted by the retrieved evidence.,,0.246,0.0307,UOL_postgraduate_handbook.pdf_p37_c10
S3_corrective_rag,V2Q102,multi_document_synthesis,unsupported,"Please consult the relevant policy document directly, or contact Student Services for authoritative guidance.",,0.2479,0.3178,UOL_postgraduate_handbook.pdf_p37_c10
