"system","question_id","question_type","label","sentence","cited","best_entailment","best_contradiction","supporting_chunk"
"S0_llm_only","V2Q036","paraphrased","unsupported","If you are unsure, it?s best to seek clarification directly from the University?s resources.","","0.0029","0.0021","UOL_diversity-equality-opportunity-policy.pdf_p20_c4"
"S0_llm_only","V2Q037","factual","unsupported","The frequency of recording meetings with a supervisor for postgraduate research students at the University of Liverpool may vary depending on the specific research program, department, or supervisor's requirements.","","0.0306","0.01","UOL_student_guide_visa_holders.pdf_p6_c3"
"S0_llm_only","V2Q037","factual","unsupported","There is no universally mandated schedule across all postgraduate research students at the university.","","0.0647","0.0095","UOL_student_guide_visa_holders.pdf_p6_c3"
"S0_llm_only","V2Q037","factual","unsupported","I recommend checking with your department or supervisor for their specific guidelines on meeting documentation.","","0.0186","0.0037","UOL_student_guide_visa_holders.pdf_p6_c3"
"S0_llm_only","V2Q038","reasoning","unsupported","The Postgraduate Handbook advises students to use the correct academic regulations and codes for their cohort and degree to ensure they follow the specific rules, requirements, and deadlines applicable to their program and year of study.","","0.3963","0.0076","UOL_postgraduate_handbook.pdf_p22_c7"
"S0_llm_only","V2Q038","reasoning","unsupported","This helps avoid errors in assessments, submissions, or compliance, which could impact their academic progress or outcomes.","","0.1058","0.0054","UOL_postgraduate_handbook.pdf_p22_c7"
"S0_llm_only","V2Q038","reasoning","supported_uncited","Regulations may vary between cohorts (e.g., due to changes in policies or program structures) and degrees (e.g., differing module requirements or assessment criteria), so using the correct ones ensures accuracy and fairness.","","0.536","0.0064","UOL_postgraduate_handbook.pdf_p22_c7"
"S0_llm_only","V2Q039","paraphrased","unsupported","The Student Loans Company (SLC) typically pays programme fee loans directly to the university on behalf of the student.","","0.0807","0.0217","UOL_payment_policy_2026,2027.pdf_p2_c3"
"S0_llm_only","V2Q039","paraphrased","unsupported","This is usually done through electronic transfers to the university's designated account.","","0.0012","0.0019","UOL_payment_policy_2026,2027.pdf_p2_c3"
"S0_llm_only","V2Q039","paraphrased","unsupported","However, I cannot confirm the exact process for the 2026?27 academic year, as specific procedures may vary or change over time.","","0.0126","0.0039","UOL_payment_policy_2026,2027.pdf_p2_c3"
"S0_llm_only","V2Q039","paraphrased","unsupported","For the most accurate and up-to-date information, I recommend checking the SLC's official guidelines or contacting the university's student finance office.","","0.0051","0.0025","UOL_payment_policy_2026,2027.pdf_p2_c3"
"S0_llm_only","V2Q040","factual","unsupported","Yes, complaints about harassment or sexual misconduct at the University of Liverpool can potentially be addressed under other policies, such as the Sexual Misconduct Policy","","0.0046","0.0007","UOL_Student,Complaints,Policy,and,Procedure.pdf_p2_c2"
"S0_llm_only","V2Q040","factual","unsupported","or Equality and Diversity Policy, depending on the specific circumstances.","","0.0132","0.0317","UOL_Student,Complaints,Policy,and,Procedure.pdf_p2_c2"
"S0_llm_only","V2Q040","factual","unsupported","These policies may provide additional frameworks or procedures for reporting and resolving such issues.","","0.0102","0.0013","UOL_Student,Complaints,Policy,and,Procedure.pdf_p2_c2"
"S0_llm_only","V2Q040","factual","unsupported","However, the exact policies and processes should be confirmed through the university?s official resources or by contacting the Student Support Services for accurate guidance.","","0.0663","0.0127","UOL_Student,Complaints,Policy,and,Procedure.pdf_p2_c2"
"S0_llm_only","V2Q041","factual","unsupported","If accepted extenuating circumstances affect an undergraduate student's final-year performance but sufficient assessed work exists to determine an award, the University of Liverpool would likely consider both the extenuating circumstances and the student's overall academic record.","","0.0016","0.0007","UOL_extenuating_circumstances_policy.pdf_p13_c5"
"S0_llm_only","V2Q041","factual","supported_uncited","The outcome would depend on the specific details of the circumstances and how they impacted the final-year work.","","0.8959","0.0059","UOL_extenuating_circumstances_policy.pdf_p13_c5"
"S0_llm_only","V2Q041","factual","unsupported","In many cases, if the student meets the overall requirements for their award (e.g., degree classification) based on the existing assessed work, the university may still award the degree, potentially adjusting for the extenuating circumstances.","","0.0137","0.0028","UOL_extenuating_circumstances_policy.pdf_p13_c5"
"S0_llm_only","V2Q041","factual","unsupported","However, if the final-year performance is deemed too poor even with the circumstances, the award might be affected.","","0.1255","0.0067","UOL_extenuating_circumstances_policy.pdf_p13_c5"
"S0_llm_only","V2Q041","factual","unsupported","The exact process would follow the university?s policies on mitigating circumstances and final-year assessments.","","0.0306","0.0029","UOL_extenuating_circumstances_policy.pdf_p13_c5"
"S0_llm_only","V2Q041","factual","unsupported","I am not certain about the exact policy details, so this answer is based on general practices at universities.","","0.0024","0.0007","UOL_extenuating_circumstances_policy.pdf_p13_c5"
"S0_llm_only","V2Q041","factual","unsupported","For precise information, the student should consult the university?s official guidelines or contact the relevant office.","","0.0194","0.0032","UOL_extenuating_circumstances_policy.pdf_p13_c5"
"S0_llm_only","V2Q042","factual","unsupported","I am not certain of the exact classification of ""unauthorised use of University premises"" in the University of Liverpool's indicative student-conduct sanctions table.","","0.0079","0.0026","UOL_student_conduct2.pdf_p9_c4"
"S0_llm_only","V2Q042","factual","unsupported","This information would depend on the specific policy outlined in the university's student conduct guidelines, which may vary based on severity or context.","","0.0068","0.0073","UOL_student_conduct2.pdf_p9_c4"
"S0_llm_only","V2Q042","factual","unsupported","I recommend consulting the official student conduct policy or contacting the Student Conduct and Discipline office for precise details.","","0.0083","0.0038","UOL_student_conduct2.pdf_p9_c4"
"S0_llm_only","V2Q043","procedural","supported_uncited","During a Master's dissertation or PhD writing-up period, a Student visa holder should treat this time as part of their studies, as it is an integral component of their degree.","","0.9458","0.0033","UOL_student_guide_visa_holders.pdf_p2_c4"
"S0_llm_only","V2Q043","procedural","nei","Here?s how to approach work and residence: 1.","","0.0","0.0",""
"S0_llm_only","V2Q043","procedural","supported_uncited","You may work part-time (up to 20 hours/week)","","0.8035","0.0035","UOL_student_guide_visa_holders.pdf_p2_c4"
"S0_llm_only","V2Q043","procedural","unsupported","during term time and full-time during breaks","","0.0022","0.0064","UOL_student_guide_visa_holders.pdf_p2_c4"
"S0_llm_only","V2Q043","procedural","unsupported","(including the writing-up period, if it aligns with a university-recognized break).","","0.4598","0.0274","UOL_student_guide_visa_holders.pdf_p2_c4"
"S0_llm_only","V2Q043","procedural","supported_uncited","Ensure any work does not interfere with your academic responsibilities.","","0.8529","0.0014","UOL_student_guide_visa_holders.pdf_p2_c4"
"S0_llm_only","V2Q043","procedural","unsupported","You must remain registered as a full-time student with your university.","","0.0366","0.0107","UOL_student_guide_visa_holders.pdf_p2_c4"
"S0_llm_only","V2Q043","procedural","unsupported","If you are not enrolled in formal classes during the writing-up period, confirm with your university that you are still considered a full-time student (some institutions may require specific registration for this phase).","","0.0118","0.0022","UOL_student_guide_visa_holders.pdf_p2_c4"
"S0_llm_only","V2Q043","procedural","unsupported","Avoid prolonged periods of non-enrollment, as this could risk your visa status.","","0.2387","0.0138","UOL_student_guide_visa_holders.pdf_p2_c4"
"S0_llm_only","V2Q043","procedural","supported_uncited","If you are not attending classes but are actively working on your thesis, ensure your university confirms your student status.","","0.8902","0.0065","UOL_student_guide_visa_holders.pdf_p2_c4"
"S0_llm_only","V2Q043","procedural","unsupported","Do not exceed the permitted working hours unless during a recognized break.","","0.012","0.0007","UOL_student_guide_visa_holders.pdf_p2_c4"
"S0_llm_only","V2Q043","procedural","unsupported","If unsure about specific university requirements or visa conditions, consult your university?s international office or the UK Visas and Immigration (UKVI) guidelines.","","0.0111","0.0029","UOL_student_guide_visa_holders.pdf_p2_c4"
"S0_llm_only","V2Q044","reasoning","unsupported","The University of Liverpool may consider anonymous reports as part of its student conduct process, but whether an investigation can be formally initiated depends on the specific circumstances and the university's policies.","","0.0244","0.0037","UOL_student_conduct1.pdf_p3_c3"
"S0_llm_only","V2Q044","reasoning","supported_uncited","Anonymous reports alone might not always meet the threshold required to start an investigation, as additional verification or evidence is often needed.","","0.9836","0.0032","UOL_student_conduct1.pdf_p3_c3"
"S0_llm_only","V2Q044","reasoning","unsupported","For precise details, I recommend contacting the Student Conduct and Discipline","","0.0082","0.0036","UOL_student_conduct1.pdf_p3_c3"
"S0_llm_only","V2Q044","reasoning","unsupported","office directly, as they can provide the most accurate and up-to-date information regarding their procedures.","","0.0132","0.0196","UOL_student_conduct1.pdf_p3_c3"
"S0_llm_only","V2Q045","paraphrased","unsupported","International students should inform the university's international student office or relevant administrative department about the change in their personal contact details.","","0.1119","0.0062","UOL_UKVI_complience.pdf_p14_c1"
"S0_llm_only","V2Q045","paraphrased","unsupported","They may also need to update their information with immigration authorities (e.g., the Home Office) and other services like their bank or accommodation provider.","","0.0027","0.0013","UOL_UKVI_complience.pdf_p14_c1"
