question_id,question,question_type,difficulty,gold_documents,gold_chunk_ids,gold_chunk_count,rewritten_query,rewrite_applied,top_1_chunk_id,top_1_document,top_1_score,top_1_hit,hit_at_3,hit_at_5,precision_at_5,recall_at_5,full_evidence_coverage_at_5,mrr_at_5,retrieval_time_seconds,retrieved_chunk_ids,retrieved_documents,retrieved_pages,original_ranks,rewritten_ranks,metadata_boosts,notes
V2Q001,"A Student Route visa holder spends an intercalated year at another UK university. What evidence must they give Liverpool, and by when?",paraphrased,medium,Policy on UKVI Compliance — Student Route,UOL_UKVI_complience.pdf_p11_c2,1,"A Student Route visa holder spends an intercalated year at another UK university. What evidence must they give Liverpool, and by when?",False,UOL_UKVI_complience.pdf_p11_c2,Policy on UKVI Compliance — Student Route,0.01626123744050767,True,True,True,0.2,1.0,True,1.0,0.072320899926126,UOL_UKVI_complience.pdf_p11_c2 | UOL_UKVI_complience.pdf_p11_c3 | UOL_UKVI_complience.pdf_p11_c1 | UOL_UKVI_complience.pdf_p10_c3 | UOL_UKVI_complience.pdf_p6_c1,Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route,11 | 11 | 11 | 10 | 6,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write the question using wording different from the source while preserving the same meaning.
V2Q093,"If a student receives a local disciplinary sanction for abusive conduct in an intimate relationship, what does the conduct framework say about the seriousness of the breach and the grounds for appeal?",multi_document_synthesis,hard,Student Conduct Procedures — Appendix A | Student Conduct Breaches and Indicative Sanctions — Appendix B,UOL_student_conduct1.pdf_p7_c3 | UOL_student_conduct2.pdf_p8_c1,2,"If a student receives a local disciplinary sanction for abusive conduct in an intimate relationship, what does the conduct framework say about the seriousness of the breach and the grounds for appeal?",False,UOL_student_conduct2.pdf_p5_c1,Student Conduct Breaches and Indicative Sanctions — Appendix B,0.01639344262295082,False,False,False,0.0,0.0,False,0.0,0.04518839996308088,UOL_student_conduct2.pdf_p5_c1 | UOL_postgraduate_handbook.pdf_p36_c1 | UOL_student_conduct1.pdf_p8_c2 | UOL_student_conduct1.pdf_p3_c4 | UOL_undergraduate_handbook.pdf_p40_c1,Student Conduct Breaches and Indicative Sanctions — Appendix B | University of Liverpool Postgraduate Handbook | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | University of Liverpool Undergraduate Handbook,5 | 36 | 8 | 3 | 40,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a question whose complete answer requires combining evidence from both gold documents.
V2Q094,"How can a complaint involving harassment or sexual misconduct move into the student-conduct process, including where the original report is anonymous?",multi_document_synthesis,hard,Student Complaints Policy and Procedure | Student Conduct Procedures — Appendix A,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p2_c2 | UOL_student_conduct1.pdf_p3_c3",2,"How can a complaint involving harassment or sexual misconduct move into the student-conduct process, including where the original report is anonymous?",False,UOL_student_conduct1.pdf_p3_c2,Student Conduct Procedures — Appendix A,0.01626123744050767,False,False,True,0.2,0.5,False,0.25,0.04614269989542663,"UOL_student_conduct1.pdf_p3_c2 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p7_c4 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p9_c1 | UOL_student_conduct1.pdf_p3_c3 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p7_c3",Student Conduct Procedures — Appendix A | Student Complaints Policy and Procedure | Student Complaints Policy and Procedure | Student Conduct Procedures — Appendix A | Student Complaints Policy and Procedure,3 | 7 | 9 | 3 | 7,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a question whose complete answer requires combining evidence from both gold documents. Evidence pairing manually realigned during final authoring for semantic coherence.
V2Q095,"If a harassment or sexual-misconduct complaint is handled as a student-conduct investigation, what engagement is expected from the students involved?",multi_document_synthesis,hard,Student Complaints Policy and Procedure | Student Conduct Procedures — Appendix A,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p2_c2 | UOL_student_conduct1.pdf_p12_c3",2,"If a harassment or sexual-misconduct complaint is handled as a student-conduct investigation, what engagement is expected from the students involved?",False,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p9_c1",Student Complaints Policy and Procedure,0.015749007936507936,False,False,False,0.0,0.0,False,0.0,0.043242800049483776,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p9_c1 | UOL_student_conduct1.pdf_p11_c1 | UOL_postgraduate_handbook.pdf_p36_c8 | UOL_student_conduct1.pdf_p13_c3 | UOL_student_conduct1.pdf_p7_c1",Student Complaints Policy and Procedure | Student Conduct Procedures — Appendix A | University of Liverpool Postgraduate Handbook | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A,9 | 11 | 36 | 13 | 7,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a question whose complete answer requires combining evidence from both gold documents. Evidence pairing manually realigned during final authoring for semantic coherence.
V2Q096,A student has no independent documentary evidence for an extenuating-circumstances claim. How can University support services help both the claim and the student's wider support needs?,multi_document_synthesis,hard,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Undergraduate Handbook,UOL_extenuating_circumstances_policy.pdf_p7_c2 | UOL_undergraduate_handbook.pdf_p19_c2,2,A student has no independent documentary evidence for an extenuating-circumstances claim. How can University support services help both the claim and the student's wider support needs?,False,UOL_extenuating_circumstances_policy.pdf_p6_c4,University of Liverpool Extenuating Circumstances Policy,0.015749007936507936,False,False,False,0.0,0.0,False,0.0,0.04911529994569719,UOL_extenuating_circumstances_policy.pdf_p6_c4 | UOL_undergraduate_handbook.pdf_p18_c8 | UOL_extenuating_circumstances_policy.pdf_p8_c4 | UOL_extenuating_circumstances_policy.pdf_p6_c6 | UOL_extenuating_circumstances_policy.pdf_p7_c6,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Undergraduate Handbook | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy,6 | 18 | 8 | 6 | 7,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a question whose complete answer requires combining evidence from both gold documents. Evidence pairing manually realigned during final authoring for semantic coherence.
V2Q097,"If illness or another unavoidable event is likely to make a student miss an assessment, what immediate academic action and support options should they consider?",multi_document_synthesis,hard,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Undergraduate Handbook,UOL_extenuating_circumstances_policy.pdf_p3_c4 | UOL_undergraduate_handbook.pdf_p19_c2,2,"If illness or another unavoidable event is likely to make a student miss an assessment, what immediate academic action and support options should they consider?",False,UOL_extenuating_circumstances_policy.pdf_p4_c2,University of Liverpool Extenuating Circumstances Policy,0.014242424242424244,False,False,False,0.0,0.0,False,0.0,0.04594290000386536,"UOL_extenuating_circumstances_policy.pdf_p4_c2 | UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p5_c2 | UOL_undergraduate_handbook.pdf_p34_c1 | UOL_postgraduate_handbook.pdf_p30_c1 | UOL_extenuating_circumstances_policy.pdf_p3_c3","University of Liverpool Extenuating Circumstances Policy | Student Attendance Policy — Revised July 2025, Version 1.3 | University of Liverpool Undergraduate Handbook | University of Liverpool Postgraduate Handbook | University of Liverpool Extenuating Circumstances Policy",4 | 5 | 34 | 30 | 3,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a question whose complete answer requires combining evidence from both gold documents. Evidence pairing manually realigned during final authoring for semantic coherence.
V2Q098,"How should a student distinguish foreseeable financial difficulty from circumstances that justify an extenuating-circumstances claim, and what other academic option may be relevant?",multi_document_synthesis,hard,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Postgraduate Handbook,UOL_extenuating_circumstances_policy.pdf_p2_c6 | UOL_postgraduate_handbook.pdf_p33_c5,2,"How should a student distinguish foreseeable financial difficulty from circumstances that justify an extenuating-circumstances claim, and what other academic option may be relevant?",False,UOL_extenuating_circumstances_policy.pdf_p12_c3,University of Liverpool Extenuating Circumstances Policy,0.016129032258064516,False,False,False,0.0,0.0,False,0.0,0.05151959997601807,UOL_extenuating_circumstances_policy.pdf_p12_c3 | UOL_extenuating_circumstances_policy.pdf_p9_c6 | UOL_extenuating_circumstances_policy.pdf_p11_c4 | UOL_extenuating_circumstances_policy.pdf_p11_c3 | UOL_extenuating_circumstances_policy.pdf_p17_c3,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy,12 | 9 | 11 | 11 | 17,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a question whose complete answer requires combining evidence from both gold documents. Evidence pairing manually realigned during final authoring for semantic coherence.
V2Q099,How should a student with a long-term health condition think about reasonable adjustments versus interrupting study?,multi_document_synthesis,hard,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Postgraduate Handbook,UOL_extenuating_circumstances_policy.pdf_p5_c4 | UOL_postgraduate_handbook.pdf_p33_c5,2,How should a student with a long-term health condition think about reasonable adjustments versus interrupting study?,False,UOL_extenuating_circumstances_policy.pdf_p7_c7,University of Liverpool Extenuating Circumstances Policy,0.01626123744050767,False,False,True,0.2,0.5,False,0.25,0.03990560001693666,UOL_extenuating_circumstances_policy.pdf_p7_c7 | UOL_extenuating_circumstances_policy.pdf_p2_c3 | UOL_extenuating_circumstances_policy.pdf_p2_c4 | UOL_extenuating_circumstances_policy.pdf_p5_c4 | UOL_extenuating_circumstances_policy.pdf_p8_c1,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy,7 | 2 | 2 | 5 | 8,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a question whose complete answer requires combining evidence from both gold documents. Evidence pairing manually realigned during final authoring for semantic coherence.
V2Q100,"What must a sponsored student provide for accommodation-fee sponsorship, and what University support may help if they still face financial difficulty?",multi_document_synthesis,hard,University of Liverpool Payment Policy 2026-27 | University of Liverpool Undergraduate Handbook,"UOL_payment_policy_2026,2027.pdf_p9_c1 | UOL_undergraduate_handbook.pdf_p19_c2",2,"What must a sponsored student provide for accommodation-fee sponsorship, and what University support may help if they still face financial difficulty?",False,"UOL_payment_policy_2026,2027.pdf_p9_c1",University of Liverpool Payment Policy 2026-27,0.01639344262295082,True,True,True,0.2,0.5,False,1.0,0.044851499842479825,"UOL_payment_policy_2026,2027.pdf_p9_c1 | UOL_payment_policy_2026,2027.pdf_p3_c1 | UOL_payment_policy_2026,2027.pdf_p2_c1 | UOL_payment_policy_2026,2027.pdf_p4_c4 | UOL_postgraduate_handbook.pdf_p19_c7",University of Liverpool Payment Policy 2026-27 | University of Liverpool Payment Policy 2026-27 | University of Liverpool Payment Policy 2026-27 | University of Liverpool Payment Policy 2026-27 | University of Liverpool Postgraduate Handbook,9 | 3 | 2 | 4 | 19,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a question whose complete answer requires combining evidence from both gold documents. Evidence pairing manually realigned during final authoring for semantic coherence.
V2Q101,"How do the equality policy and complaints policy work together when a student experiences discrimination, harassment or sexual misconduct?",multi_document_synthesis,hard,"University of Liverpool Diversity, Equality and Opportunity Policy | Student Complaints Policy and Procedure","UOL_diversity-equality-opportunity-policy.pdf_p5_c3 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p2_c3",2,"How do the equality policy and complaints policy work together when a student experiences discrimination, harassment or sexual misconduct? official policy formal policy procedures regulations student programme fees accommodation fees fines and charges",True,UOL_student_conduct1.pdf_p11_c1,Student Conduct Procedures — Appendix A,0.07758884470558754,False,False,False,0.0,0.0,False,0.0,0.11677670013159513,UOL_student_conduct1.pdf_p11_c1 | UOL_student_conduct1.pdf_p10_c5 | UOL_student_conduct1.pdf_p4_c3 | UOL_student_conduct1.pdf_p4_c4 | UOL_student_conduct1.pdf_p5_c1,Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A,11 | 10 | 4 | 4 | 5,23 | NA | NA | NA | NA,27 | 47 | NA | NA | NA,0.05 | 0.05 | 0.05 | 0.05 | 0.05,Write a question whose complete answer requires combining evidence from both gold documents.
V2Q102,How do the 2025–26 assessment changes clarify the relationship between assessment appeals and other student challenge routes?,multi_document_synthesis,hard,University of Liverpool Code of Practice on Assessment and Appendices 2025-26 — Summary of Changes | University of Liverpool Undergraduate Handbook,"UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p4_c4 | UOL_undergraduate_handbook.pdf_p42_c1",2,How do the 2025–26 assessment changes clarify the relationship between assessment appeals and other student challenge routes?,False,"UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p1_c1",University of Liverpool Code of Practice on Assessment and Appendices 2025-26 — Summary of Changes,0.015772478887232988,False,False,False,0.0,0.0,False,0.0,0.0551507999189198,"UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p1_c1 | UOL_postgraduate_handbook.pdf_p37_c9 | UOL_student_conduct1.pdf_p10_c3 | UOL_student_conduct1.pdf_p10_c2 | UOL_undergraduate_handbook.pdf_p41_c10",University of Liverpool Code of Practice on Assessment and Appendices 2025-26 — Summary of Changes | University of Liverpool Postgraduate Handbook | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | University of Liverpool Undergraduate Handbook,1 | 37 | 10 | 10 | 41,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a question whose complete answer requires combining evidence from both gold documents. Evidence pairing manually realigned during final authoring for semantic coherence.
